Date,Product_Name,Category,Quantity_Sold,Selling_Price,Cost_Price,Total_Sales_Value,Promotion_Type,Discount_Percentage,Start_Date,End_Date,HSN_Code,GST_Percentage
20-12-2024,Pearl Necklace,Jewelry,12,1930.79,1483.24,23636.52,Festival Sale,23,20-12-2024,25-12-2024,71131100,3
20-12-2024,Clutch Purse,Handbags,11,2218.84,1565.28,24441.56,Festival Sale,30,20-12-2024,25-12-2024,42022290,18
20-12-2024,Statement Necklace,Jewelry,5,2034.54,1301.05,10348.85,Festival Sale,23,20-12-2024,25-12-2024,71131100,3
20-12-2024,Hair Pin Set,Hair Accessories,5,618.46,468.39,3051.2,Festival Sale,21,20-12-2024,25-12-2024,96151900,18
20-12-2024,Winter Wool Scarf,Scarves,18,2199.66,1401.02,39603.96,Festival Sale,26,20-12-2024,27-12-2024,62143000,12
20-12-2024,Analog Watch,Watches,2,2214.31,2000.89,4395.2,Festival Sale,26,20-12-2024,24-12-2024,91021100,18
20-12-2024,Winter Wool Scarf,Scarves,23,1309.8,1004.04,29743.37,Festival Sale,31,20-12-2024,22-12-2024,62143000,12
20-12-2024,Cotton Scarf,Scarves,9,933.21,678.7,8552.43,Festival Sale,30,20-12-2024,21-12-2024,62143000,12
21-12-2024,Round Frame,Sunglasses,15,2704.56,1977.21,40834.35,Festival Sale,23,21-12-2024,23-12-2024,90041000,12
21-12-2024,Clutch Purse,Handbags,3,3764.27,2295.57,11511.48,Festival Sale,24,21-12-2024,26-12-2024,42022290,18
21-12-2024,Headband,Hair Accessories,3,243.23,229.31,743.07,Festival Sale,28,21-12-2024,22-12-2024,96151900,18
21-12-2024,Dress Watch,Watches,2,3237.31,2427.43,6596.56,Festival Sale,30,21-12-2024,22-12-2024,91021100,18
21-12-2024,Printed Scarf,Scarves,8,926.26,698.78,7416.64,Festival Sale,30,21-12-2024,23-12-2024,62143000,12
21-12-2024,Statement Necklace,Jewelry,5,2266.1,2009.47,11352.9,Festival Sale,34,21-12-2024,26-12-2024,71131100,3
21-12-2024,Headband,Hair Accessories,11,942.67,730.53,10554.61,Festival Sale,30,21-12-2024,22-12-2024,96151900,18
21-12-2024,Leather Tote Bag,Handbags,2,5339.79,4790.05,10782.06,Festival Sale,25,21-12-2024,28-12-2024,42022290,18
21-12-2024,Western Belt,Belts,4,1988.97,1546.45,8038.04,Festival Sale,32,21-12-2024,22-12-2024,42033000,18
21-12-2024,Sports Watch,Watches,2,4942.13,3969.76,9965.34,Festival Sale,21,21-12-2024,25-12-2024,91021100,18
21-12-2024,Leather Belt,Belts,7,2108.83,1958.43,14679.14,Festival Sale,27,21-12-2024,23-12-2024,42033000,18
21-12-2024,Backpack Purse,Handbags,13,6099.68,4274.89,78675.61,Festival Sale,26,21-12-2024,27-12-2024,42022290,18
21-12-2024,Sports Watch,Watches,7,6211.58,4744.66,43762.74,Festival Sale,26,21-12-2024,27-12-2024,91021100,18
21-12-2024,Sports Sunglasses,Sunglasses,8,1772.53,1425.72,14018.64,Festival Sale,22,21-12-2024,28-12-2024,90041000,12
21-12-2024,Printed Scarf,Scarves,16,636.95,486.36,10224.8,Festival Sale,23,21-12-2024,27-12-2024,62143000,12
21-12-2024,Chain Belt,Belts,2,2944.66,1858.82,5884.04,Festival Sale,26,21-12-2024,22-12-2024,42033000,18
21-12-2024,Dress Watch,Watches,1,4027.02,2475.35,4084.94,Festival Sale,21,21-12-2024,22-12-2024,91021100,18
23-12-2024,Winter Wool Scarf,Scarves,17,565.27,529.58,9713.29,Festival Sale,27,23-12-2024,25-12-2024,62143000,12
23-12-2024,Scrunchie Pack,Hair Accessories,6,888.9,778.42,5285.28,Festival Sale,31,23-12-2024,28-12-2024,96151900,18
23-12-2024,Waist Belt,Belts,5,1988.54,1549.13,9756.55,Festival Sale,31,23-12-2024,25-12-2024,42033000,18
23-12-2024,Charm Bracelet,Jewelry,11,3643.01,2725.35,39747.73,Festival Sale,29,23-12-2024,27-12-2024,71131100,3
23-12-2024,Backpack Purse,Handbags,4,1796.61,1559.04,7316.92,Festival Sale,26,23-12-2024,29-12-2024,42022290,18
23-12-2024,Pashmina Shawl,Scarves,7,1553.19,1457.38,11029.9,Festival Sale,27,23-12-2024,28-12-2024,62143000,12
23-12-2024,Charm Bracelet,Jewelry,3,3207.18,2136.72,9642.45,Festival Sale,28,23-12-2024,24-12-2024,71131100,3
23-12-2024,Pearl Necklace,Jewelry,11,1507.12,1328.57,16425.53,Festival Sale,32,23-12-2024,30-12-2024,71131100,3
23-12-2024,Turban,Hair Accessories,2,478.97,413.36,970.92,Festival Sale,30,23-12-2024,29-12-2024,96151900,18
23-12-2024,Winter Wool Scarf,Scarves,12,571.33,579.94,6787.8,Festival Sale,33,23-12-2024,29-12-2024,62143000,12
23-12-2024,Shoulder Bag,Handbags,4,5188.92,4654.72,20709.44,Festival Sale,30,23-12-2024,30-12-2024,42022290,18
23-12-2024,Western Belt,Belts,8,1123.11,941.03,8887.28,Festival Sale,33,23-12-2024,29-12-2024,42033000,18
23-12-2024,Winter Wool Scarf,Scarves,12,1431.48,1129.11,17138.28,Festival Sale,30,23-12-2024,27-12-2024,62143000,12
23-12-2024,Statement Necklace,Jewelry,2,2910.51,2401.39,5797.24,Festival Sale,25,23-12-2024,27-12-2024,71131100,3
23-12-2024,Hair Pin Set,Hair Accessories,10,1107.99,751.36,11192.4,Festival Sale,26,23-12-2024,25-12-2024,96151900,18
23-12-2024,Analog Watch,Watches,3,5217.84,3569.6,15516.84,Festival Sale,30,23-12-2024,27-12-2024,91021100,18
24-12-2024,Analog Watch,Watches,10,1911.53,1696.98,18855.8,Festival Sale,26,24-12-2024,30-12-2024,91021100,18
24-12-2024,Aviator Sunglasses,Sunglasses,8,3065.24,2422.8,24163.04,Festival Sale,26,24-12-2024,27-12-2024,90041000,12
24-12-2024,Round Frame,Sunglasses,4,2922.13,1908.79,11912.76,Festival Sale,26,24-12-2024,25-12-2024,90041000,12
24-12-2024,Western Belt,Belts,3,1366.66,1056.64,4079.64,Festival Sale,31,24-12-2024,27-12-2024,42033000,18
24-12-2024,Hair Pin Set,Hair Accessories,5,282.02,201.43,1383,Festival Sale,31,24-12-2024,25-12-2024,96151900,18
24-12-2024,Dress Watch,Watches,12,7596.3,4965.65,90839.76,Festival Sale,25,24-12-2024,31-12-2024,91021100,18
24-12-2024,Leather Tote Bag,Handbags,7,6442.06,4197.39,45695.3,Festival Sale,27,24-12-2024,31-12-2024,42022290,18
24-12-2024,Scrunchie Pack,Hair Accessories,3,943.54,732.85,2788.5,Festival Sale,22,24-12-2024,25-12-2024,96151900,18
24-12-2024,Scrunchie Pack,Hair Accessories,7,381.59,386.8,2696.54,Festival Sale,29,24-12-2024,27-12-2024,96151900,18
24-12-2024,Dress Watch,Watches,8,2984.84,1959.55,24321.36,Festival Sale,20,24-12-2024,25-12-2024,91021100,18
24-12-2024,Western Belt,Belts,8,676.32,607.12,5425.6,Festival Sale,32,24-12-2024,25-12-2024,42033000,18
24-12-2024,Charm Bracelet,Jewelry,14,949.72,826.91,13512.1,Festival Sale,28,24-12-2024,30-12-2024,71131100,3
24-12-2024,Hair Clip Set,Hair Accessories,2,491.86,328.25,999.1,Festival Sale,20,24-12-2024,30-12-2024,96151900,18
24-12-2024,Cotton Scarf,Scarves,14,823.72,780.16,11549.02,Festival Sale,30,24-12-2024,28-12-2024,62143000,12
24-12-2024,Dress Watch,Watches,3,5021.26,3516.75,14996.19,Festival Sale,33,24-12-2024,26-12-2024,91021100,18
24-12-2024,Hair Pin Set,Hair Accessories,4,616.75,535.73,2427.64,Festival Sale,29,24-12-2024,26-12-2024,96151900,18
24-12-2024,Pashmina Shawl,Scarves,2,1366.96,1048.62,2711.66,Festival Sale,29,24-12-2024,29-12-2024,62143000,12
24-12-2024,Dress Watch,Watches,2,6515.27,5092.53,12854.38,Festival Sale,24,24-12-2024,26-12-2024,91021100,18
24-12-2024,Turban,Hair Accessories,12,779.2,706.69,9383.52,Festival Sale,34,24-12-2024,28-12-2024,96151900,18
24-12-2024,Winter Wool Scarf,Scarves,1,1131.96,978.75,1140.23,Festival Sale,30,24-12-2024,25-12-2024,62143000,12
24-12-2024,Leather Belt,Belts,4,1682.48,1533.39,6705.04,Festival Sale,29,24-12-2024,27-12-2024,42033000,18
24-12-2024,Aviator Sunglasses,Sunglasses,6,1974.33,1583.39,11754.06,Festival Sale,26,24-12-2024,31-12-2024,90041000,12
25-12-2024,Silver Bracelet,Jewelry,12,2509.68,2030.64,30034.2,Festival Sale,24,25-12-2024,31-12-2024,71131100,3
25-12-2024,Scrunchie Pack,Hair Accessories,2,481.8,356.6,972.76,Festival Sale,32,25-12-2024,30-12-2024,96151900,18
25-12-2024,Sports Sunglasses,Sunglasses,2,2614.26,2093.95,5255.9,Festival Sale,28,25-12-2024,26-12-2024,90041000,12
25-12-2024,Statement Necklace,Jewelry,8,3137.81,1884.31,25154.48,Festival Sale,22,25-12-2024,29-12-2024,71131100,3
25-12-2024,Charm Bracelet,Jewelry,11,2172.72,1732.69,24373.58,Festival Sale,20,25-12-2024,01-01-2025,71131100,3
25-12-2024,Aviator Sunglasses,Sunglasses,10,2386.04,1471.73,23503.3,Festival Sale,23,25-12-2024,31-12-2024,90041000,12
25-12-2024,Cat Eye Sunglasses,Sunglasses,5,3091.23,1786.09,15449.1,Festival Sale,21,25-12-2024,29-12-2024,90041000,12
25-12-2024,Backpack Purse,Handbags,1,4218.08,2384.49,4176.15,Festival Sale,20,25-12-2024,30-12-2024,42022290,18
25-12-2024,Sports Sunglasses,Sunglasses,6,2731.43,2049.95,16606.5,Festival Sale,25,25-12-2024,31-12-2024,90041000,12
25-12-2024,Waist Belt,Belts,3,2233.71,1850.04,6685.98,Festival Sale,26,25-12-2024,27-12-2024,42033000,18
25-12-2024,Cotton Scarf,Scarves,6,1528.11,1263.77,9015,Festival Sale,31,25-12-2024,27-12-2024,62143000,12
25-12-2024,Waist Belt,Belts,3,1058.88,719.73,3213.36,Festival Sale,29,25-12-2024,27-12-2024,42033000,18
25-12-2024,Scrunchie Pack,Hair Accessories,5,672.33,401.18,3382.5,Festival Sale,20,25-12-2024,28-12-2024,96151900,18
25-12-2024,Hair Clip Set,Hair Accessories,4,413.5,364.79,1661.44,Festival Sale,27,25-12-2024,30-12-2024,96151900,18
25-12-2024,Oversized Sunglasses,Sunglasses,7,1646.37,1508.5,11578.63,Festival Sale,29,25-12-2024,26-12-2024,90041000,12
25-12-2024,Leather Belt,Belts,2,1508.26,1405.37,3004.42,Festival Sale,34,25-12-2024,27-12-2024,42033000,18
25-12-2024,Round Frame,Sunglasses,3,1856.3,1315.24,5592.66,Festival Sale,34,25-12-2024,30-12-2024,90041000,12
25-12-2024,Pearl Necklace,Jewelry,6,3407.49,2379.83,20303.58,Festival Sale,20,25-12-2024,31-12-2024,71131100,3
25-12-2024,Winter Wool Scarf,Scarves,8,1119.64,707.04,8962.64,Festival Sale,21,25-12-2024,31-12-2024,62143000,12
25-12-2024,Chain Belt,Belts,2,2304.3,1922.86,4672.6,Festival Sale,34,25-12-2024,28-12-2024,42033000,18
25-12-2024,Digital Watch,Watches,10,4557.3,3444.93,44769.7,Festival Sale,27,25-12-2024,27-12-2024,91021100,18
26-12-2024,Crossbody Bag,Handbags,6,5088.26,4289.33,30850.98,Festival Sale,24,26-12-2024,28-12-2024,42022290,18
26-12-2024,Hair Pin Set,Hair Accessories,10,831.7,640.8,8296.3,Festival Sale,29,26-12-2024,27-12-2024,96151900,18
26-12-2024,Sports Watch,Watches,9,2923.98,2151.73,26786.52,Festival Sale,21,26-12-2024,31-12-2024,91021100,18
26-12-2024,Silk Scarf,Scarves,13,1648.95,1370.87,21083.27,Festival Sale,31,26-12-2024,02-01-2025,62143000,12
26-12-2024,Headband,Hair Accessories,3,271.02,252.46,799.38,Festival Sale,31,26-12-2024,30-12-2024,96151900,18
26-12-2024,Leather Belt,Belts,6,2007.01,1702.48,12107.64,Festival Sale,34,26-12-2024,30-12-2024,42033000,18
26-12-2024,Backpack Purse,Handbags,5,2452.05,1898.87,12449,Festival Sale,26,26-12-2024,02-01-2025,42022290,18
26-12-2024,Pearl Necklace,Jewelry,10,2740.56,2265.01,27112.8,Festival Sale,31,26-12-2024,02-01-2025,71131100,3
26-12-2024,Hair Clip Set,Hair Accessories,6,926.31,544.86,5611.2,Festival Sale,21,26-12-2024,02-01-2025,96151900,18
26-12-2024,Waist Belt,Belts,2,1524.94,1258.77,3025.6,Festival Sale,20,26-12-2024,01-01-2025,42033000,18
26-12-2024,Scrunchie Pack,Hair Accessories,2,466.76,365.78,918.28,Festival Sale,21,26-12-2024,31-12-2024,96151900,18
26-12-2024,Aviator Sunglasses,Sunglasses,2,2134.56,1703.72,4253.76,Festival Sale,26,26-12-2024,29-12-2024,90041000,12
26-12-2024,Gold Plated Earrings,Jewelry,18,1540.63,1026.91,27336.42,Festival Sale,32,26-12-2024,30-12-2024,71131100,3
26-12-2024,Gold Plated Earrings,Jewelry,6,1128.36,826.6,6845.58,Festival Sale,22,26-12-2024,31-12-2024,71131100,3
26-12-2024,Printed Scarf,Scarves,5,614.46,428.49,3022.7,Festival Sale,23,26-12-2024,30-12-2024,62143000,12
26-12-2024,Western Belt,Belts,4,1372.2,1072.35,5549.48,Festival Sale,25,26-12-2024,29-12-2024,42033000,18
26-12-2024,Fabric Belt,Belts,9,1536.24,1362.96,13979.52,Festival Sale,30,26-12-2024,02-01-2025,42033000,18
26-12-2024,Oversized Sunglasses,Sunglasses,3,3311.72,2074.24,9786.45,Festival Sale,27,26-12-2024,02-01-2025,90041000,12
26-12-2024,Silver Bracelet,Jewelry,4,1917.42,1315.6,7652.88,Festival Sale,31,26-12-2024,02-01-2025,71131100,3
26-12-2024,Gold Plated Earrings,Jewelry,3,2886.28,2153.8,8556.36,Festival Sale,22,26-12-2024,29-12-2024,71131100,3
27-12-2024,Turban,Hair Accessories,7,610.54,554.89,4222.68,Festival Sale,25,27-12-2024,01-01-2025,96151900,18
27-12-2024,Cotton Scarf,Scarves,2,827.34,521.8,1645,Festival Sale,27,27-12-2024,03-01-2025,62143000,12
27-12-2024,Pearl Necklace,Jewelry,20,1171.16,950.42,23718.2,Festival Sale,21,27-12-2024,03-01-2025,71131100,3
27-12-2024,Charm Bracelet,Jewelry,12,1284.84,1178.36,15300.48,Festival Sale,29,27-12-2024,30-12-2024,71131100,3
27-12-2024,Aviator Sunglasses,Sunglasses,2,1134.2,940.03,2308.7,Festival Sale,33,27-12-2024,31-12-2024,90041000,12
27-12-2024,Statement Necklace,Jewelry,4,3488.23,2754.71,14122,Festival Sale,26,27-12-2024,28-12-2024,71131100,3
27-12-2024,Western Belt,Belts,4,2473.9,1550.12,9839.36,Festival Sale,20,27-12-2024,01-01-2025,42033000,18
27-12-2024,Leather Tote Bag,Handbags,5,5536.01,4485.81,27235.75,Festival Sale,23,27-12-2024,30-12-2024,42022290,18
27-12-2024,Pashmina Shawl,Scarves,3,1185.25,1151.87,3517.53,Festival Sale,32,27-12-2024,31-12-2024,62143000,12
27-12-2024,Aviator Sunglasses,Sunglasses,10,1828.05,1218.74,18403.8,Festival Sale,31,27-12-2024,29-12-2024,90041000,12
27-12-2024,Round Frame,Sunglasses,11,2097.98,1658.57,22782.76,Festival Sale,21,27-12-2024,01-01-2025,90041000,12
27-12-2024,Western Belt,Belts,5,2579.94,1746.55,12663.35,Festival Sale,24,27-12-2024,31-12-2024,42033000,18
27-12-2024,Turban,Hair Accessories,12,336.94,305.26,4070.64,Festival Sale,33,27-12-2024,30-12-2024,96151900,18
27-12-2024,Silk Scarf,Scarves,8,1253.35,1039.61,10154,Festival Sale,23,27-12-2024,30-12-2024,62143000,12
27-12-2024,Shoulder Bag,Handbags,12,4416.28,3009.41,53644.44,Festival Sale,25,27-12-2024,28-12-2024,42022290,18
27-12-2024,Waist Belt,Belts,9,2109.74,1357.62,19063.71,Festival Sale,26,27-12-2024,02-01-2025,42033000,18
27-12-2024,Hair Pin Set,Hair Accessories,10,702.92,663.32,7157.4,Festival Sale,28,27-12-2024,03-01-2025,96151900,18
28-12-2024,Chain Belt,Belts,16,1606.73,1351.25,25720.32,Festival Sale,25,28-12-2024,30-12-2024,42033000,18
28-12-2024,Sports Sunglasses,Sunglasses,1,1313.5,1349.57,1301.41,Festival Sale,33,28-12-2024,31-12-2024,90041000,12
28-12-2024,Round Frame,Sunglasses,3,3396.98,2420.92,10178.55,Festival Sale,21,28-12-2024,29-12-2024,90041000,12
28-12-2024,Silver Bracelet,Jewelry,2,3954.26,2966.23,7762.56,Festival Sale,21,28-12-2024,29-12-2024,71131100,3
28-12-2024,Turban,Hair Accessories,3,649.43,513.7,1951.29,Festival Sale,20,28-12-2024,03-01-2025,96151900,18
28-12-2024,Pashmina Shawl,Scarves,41,1730.72,1362.05,72368.69,Festival Sale,32,28-12-2024,31-12-2024,62143000,12
28-12-2024,Smart Watch,Watches,10,6435.99,3990.76,64436.9,Festival Sale,26,28-12-2024,31-12-2024,91021100,18
28-12-2024,Oversized Sunglasses,Sunglasses,2,2781.82,2199,5469.58,Festival Sale,23,28-12-2024,04-01-2025,90041000,12
28-12-2024,Leather Belt,Belts,6,2250.38,1774.18,13724.16,Festival Sale,29,28-12-2024,01-01-2025,42033000,18
28-12-2024,Analog Watch,Watches,5,6369.13,4886.88,32202.5,Festival Sale,25,28-12-2024,29-12-2024,91021100,18
28-12-2024,Statement Necklace,Jewelry,14,1329.64,1023.82,18455.78,Festival Sale,29,28-12-2024,30-12-2024,71131100,3
28-12-2024,Waist Belt,Belts,14,1303.11,813.11,18395.02,Festival Sale,20,28-12-2024,29-12-2024,42033000,18
28-12-2024,Printed Scarf,Scarves,9,1095.55,1056.77,9756.45,Festival Sale,27,28-12-2024,30-12-2024,62143000,12
28-12-2024,Shoulder Bag,Handbags,5,4681.96,3397.26,23485.6,Festival Sale,26,28-12-2024,03-01-2025,42022290,18
28-12-2024,Hair Clip Set,Hair Accessories,21,848.6,600.53,17612.07,Festival Sale,31,28-12-2024,29-12-2024,96151900,18
28-12-2024,Winter Wool Scarf,Scarves,7,1286.06,817.73,8983.87,Festival Sale,22,28-12-2024,01-01-2025,62143000,12
28-12-2024,Oversized Sunglasses,Sunglasses,7,1884.17,1623.2,13413.19,Festival Sale,27,28-12-2024,30-12-2024,90041000,12
28-12-2024,Pashmina Shawl,Scarves,19,1376.79,984.17,26278.71,Festival Sale,25,28-12-2024,02-01-2025,62143000,12
28-12-2024,Leather Tote Bag,Handbags,21,2899.66,1797.28,61301.73,Festival Sale,25,28-12-2024,03-01-2025,42022290,18
30-12-2024,Hair Clip Set,Hair Accessories,7,825.85,693.4,5710.11,Festival Sale,23,30-12-2024,01-01-2025,96151900,18
30-12-2024,Gold Plated Earrings,Jewelry,2,1071.42,1029.8,2132.18,Festival Sale,28,30-12-2024,01-01-2025,71131100,3
30-12-2024,Leather Belt,Belts,2,1134.97,1090.11,2245.02,Festival Sale,30,30-12-2024,05-01-2025,42033000,18
30-12-2024,Shoulder Bag,Handbags,7,6960.76,4882.35,48975.78,Festival Sale,32,30-12-2024,05-01-2025,42022290,18
30-12-2024,Fabric Belt,Belts,3,1829.41,1190.8,5446.47,Festival Sale,29,30-12-2024,02-01-2025,42033000,18
30-12-2024,Hair Pin Set,Hair Accessories,6,924.37,604.77,5644.38,Festival Sale,27,30-12-2024,31-12-2024,96151900,18
30-12-2024,Sports Watch,Watches,2,2338.15,2148.87,4764.6,Festival Sale,32,30-12-2024,03-01-2025,91021100,18
30-12-2024,Charm Bracelet,Jewelry,12,3403.01,2638.42,41186.28,Festival Sale,32,30-12-2024,06-01-2025,71131100,3
30-12-2024,Cat Eye Sunglasses,Sunglasses,5,2663.6,1790.95,13173.75,Festival Sale,29,30-12-2024,04-01-2025,90041000,12
30-12-2024,Charm Bracelet,Jewelry,14,2733.48,1852.44,38216.64,Festival Sale,28,30-12-2024,02-01-2025,71131100,3
31-12-2024,Clutch Purse,Handbags,2,3527.94,2810.19,7081.7,Festival Sale,31,31-12-2024,02-01-2025,42022290,18
31-12-2024,Clutch Purse,Handbags,4,6289.47,4353.84,24764.96,Festival Sale,27,31-12-2024,05-01-2025,42022290,18
31-12-2024,Silver Bracelet,Jewelry,18,4027.57,2775.89,72504,Festival Sale,34,31-12-2024,03-01-2025,71131100,3
31-12-2024,Gold Plated Earrings,Jewelry,10,2307.76,2157.69,22973.4,Festival Sale,31,31-12-2024,07-01-2025,71131100,3
31-12-2024,Dress Watch,Watches,6,5649.6,4532.03,33251.4,Festival Sale,32,31-12-2024,06-01-2025,91021100,18
31-12-2024,Leather Belt,Belts,3,2052.42,1700.01,6151.74,Festival Sale,29,31-12-2024,01-01-2025,42033000,18
31-12-2024,Analog Watch,Watches,3,2835.71,2302.45,8411.73,Festival Sale,31,31-12-2024,02-01-2025,91021100,18
31-12-2024,Scrunchie Pack,Hair Accessories,6,905.08,639.54,5449.26,Festival Sale,20,31-12-2024,01-01-2025,96151900,18
31-12-2024,Backpack Purse,Handbags,4,3197.03,2582.98,13029.76,Festival Sale,21,31-12-2024,02-01-2025,42022290,18
31-12-2024,Pashmina Shawl,Scarves,1,1355.24,850.33,1337.35,Festival Sale,24,31-12-2024,01-01-2025,62143000,12
31-12-2024,Sports Sunglasses,Sunglasses,6,3341.43,2311.79,19698.42,Festival Sale,30,31-12-2024,05-01-2025,90041000,12
31-12-2024,Sports Sunglasses,Sunglasses,10,2941.98,1830.81,29497.2,Festival Sale,24,31-12-2024,02-01-2025,90041000,12
31-12-2024,Western Belt,Belts,6,1676.32,1330.26,10056.48,Festival Sale,29,31-12-2024,03-01-2025,42033000,18
31-12-2024,Digital Watch,Watches,3,3347.13,2539.19,10071.96,Festival Sale,22,31-12-2024,02-01-2025,91021100,18
31-12-2024,Western Belt,Belts,6,2139.68,1472.59,12587.88,Festival Sale,21,31-12-2024,02-01-2025,42033000,18
31-12-2024,Turban,Hair Accessories,1,567.03,502.03,558.03,Festival Sale,31,31-12-2024,04-01-2025,96151900,18
31-12-2024,Turban,Hair Accessories,6,488.04,438.2,2983.02,Festival Sale,30,31-12-2024,03-01-2025,96151900,18
31-12-2024,Oversized Sunglasses,Sunglasses,8,3102.91,2228.83,24549.28,Festival Sale,24,31-12-2024,05-01-2025,90041000,12
31-12-2024,Clutch Purse,Handbags,13,2279.05,1936.49,29508.57,Festival Sale,26,31-12-2024,04-01-2025,42022290,18
31-12-2024,Round Frame,Sunglasses,6,2425.09,1881.04,14832.24,Festival Sale,30,31-12-2024,04-01-2025,90041000,12
31-12-2024,Leather Belt,Belts,8,2785.05,1918.82,22329.76,Festival Sale,23,31-12-2024,01-01-2025,42033000,18
31-12-2024,Western Belt,Belts,3,2693.06,1738.72,8193.99,Festival Sale,28,31-12-2024,07-01-2025,42033000,18
31-12-2024,Crossbody Bag,Handbags,7,4138.48,3542.08,28543.41,Festival Sale,31,31-12-2024,01-01-2025,42022290,18
31-12-2024,Backpack Purse,Handbags,7,2096.71,1878.52,14968.73,Festival Sale,21,31-12-2024,05-01-2025,42022290,18
01-01-2025,Backpack Purse,Handbags,2,5745.06,3798.28,11321.16,Festival Sale,30,01-01-2025,02-01-2025,42022290,18
01-01-2025,Hair Pin Set,Hair Accessories,3,398.54,259.02,1174.89,Festival Sale,21,01-01-2025,08-01-2025,96151900,18
01-01-2025,Scrunchie Pack,Hair Accessories,1,351.13,248.16,357.23,Festival Sale,25,01-01-2025,08-01-2025,96151900,18
01-01-2025,Clutch Purse,Handbags,6,2339.02,1381.75,13911.78,Festival Sale,23,01-01-2025,02-01-2025,42022290,18
01-01-2025,Headband,Hair Accessories,1,584.91,402.57,583.77,Festival Sale,33,01-01-2025,06-01-2025,96151900,18
01-01-2025,Pashmina Shawl,Scarves,9,1552.34,1018.09,13721.76,Festival Sale,28,01-01-2025,04-01-2025,62143000,12
01-01-2025,Silk Scarf,Scarves,1,1060.11,735.69,1047.62,Festival Sale,20,01-01-2025,02-01-2025,62143000,12
01-01-2025,Crossbody Bag,Handbags,1,6315.23,4681.25,6266.5,Festival Sale,27,01-01-2025,03-01-2025,42022290,18
01-01-2025,Hair Clip Set,Hair Accessories,1,582.68,492.88,572.93,Festival Sale,30,01-01-2025,08-01-2025,96151900,18
01-01-2025,Chain Belt,Belts,4,1447.06,1016.15,5867.96,Festival Sale,28,01-01-2025,05-01-2025,42033000,18
01-01-2025,Waist Belt,Belts,6,1934.18,1402.39,11662.92,Festival Sale,28,01-01-2025,02-01-2025,42033000,18
01-01-2025,Clutch Purse,Handbags,5,4798.6,3622.44,23668.35,Festival Sale,21,01-01-2025,08-01-2025,42022290,18
01-01-2025,Dress Watch,Watches,2,6179.46,5082.57,12559.06,Festival Sale,30,01-01-2025,04-01-2025,91021100,18
01-01-2025,Turban,Hair Accessories,2,882.37,615.33,1734.52,Festival Sale,24,01-01-2025,06-01-2025,96151900,18
01-01-2025,Fabric Belt,Belts,2,2996.94,1996.25,5935.68,Festival Sale,23,01-01-2025,07-01-2025,42033000,18
01-01-2025,Pashmina Shawl,Scarves,5,929.12,687.94,4656.9,Festival Sale,22,01-01-2025,03-01-2025,62143000,12
01-01-2025,Shoulder Bag,Handbags,1,1485.1,1362.29,1494.74,Festival Sale,34,01-01-2025,05-01-2025,42022290,18
01-01-2025,Gold Plated Earrings,Jewelry,3,3029.13,2221.64,9217.32,Festival Sale,20,01-01-2025,05-01-2025,71131100,3
01-01-2025,Fabric Belt,Belts,5,2141.22,1994.54,10883,Festival Sale,24,01-01-2025,05-01-2025,42033000,18
02-01-2025,Sports Watch,Watches,4,5800.19,4395.32,23271.88,Festival Sale,28,02-01-2025,04-01-2025,91021100,18
02-01-2025,Dress Watch,Watches,2,5275.22,3075.91,10407.6,Festival Sale,23,02-01-2025,07-01-2025,91021100,18
02-01-2025,Sports Watch,Watches,1,5516.9,4456.7,5509.88,Festival Sale,33,02-01-2025,09-01-2025,91021100,18
02-01-2025,Crossbody Bag,Handbags,5,6334.17,4252.39,31732.85,Festival Sale,28,02-01-2025,07-01-2025,42022290,18
02-01-2025,Cotton Scarf,Scarves,5,1404.6,1148,7074.2,Festival Sale,30,02-01-2025,07-01-2025,62143000,12
02-01-2025,Cat Eye Sunglasses,Sunglasses,4,1778.26,1423.4,7212,Festival Sale,27,02-01-2025,05-01-2025,90041000,12
02-01-2025,Winter Wool Scarf,Scarves,7,662.8,563.66,4550.42,Festival Sale,34,02-01-2025,09-01-2025,62143000,12
02-01-2025,Pearl Necklace,Jewelry,6,3497.82,2490.61,21392.76,Festival Sale,27,02-01-2025,05-01-2025,71131100,3
02-01-2025,Western Belt,Belts,5,1201.83,1113.66,6054.75,Festival Sale,24,02-01-2025,03-01-2025,42033000,18
02-01-2025,Leather Belt,Belts,2,1000.8,864,1980.26,Festival Sale,20,02-01-2025,08-01-2025,42033000,18
02-01-2025,Turban,Hair Accessories,3,621.11,578.03,1861.8,Festival Sale,30,02-01-2025,08-01-2025,96151900,18
02-01-2025,Pashmina Shawl,Scarves,5,1211.8,931.78,6104.45,Festival Sale,21,02-01-2025,05-01-2025,62143000,12
02-01-2025,Pashmina Shawl,Scarves,1,1242.9,805.74,1218.88,Festival Sale,26,02-01-2025,07-01-2025,62143000,12
02-01-2025,Silver Bracelet,Jewelry,2,4093.16,2670.76,8147.48,Festival Sale,20,02-01-2025,08-01-2025,71131100,3
02-01-2025,Crossbody Bag,Handbags,4,3172.08,2189.84,12793.16,Festival Sale,20,02-01-2025,05-01-2025,42022290,18
02-01-2025,Hair Clip Set,Hair Accessories,1,819.12,516.77,807.88,Festival Sale,23,02-01-2025,06-01-2025,96151900,18
